"PS potential (Σ classifier distance P)","count","% of set, input file","% of set, human proteome","human proteome accepted","input file accepted (recall)"
"1007","21","0.20487804878048782","0.24252981374782262","0.002425298137478226","0.002048780487804878"
"1008","21","0.20487804878048782","0.24252981374782262","0.002425298137478226","0.002048780487804878"
"1009","21","0.20487804878048782","0.24252981374782262","0.002425298137478226","0.002048780487804878"
"1010","21","0.20487804878048782","0.24252981374782262","0.002425298137478226","0.002048780487804878"
"1011","21","0.20487804878048782","0.24252981374782262","0.002425298137478226","0.002048780487804878"
"1012","21","0.20487804878048782","0.24252981374782262","0.002425298137478226","0.002048780487804878"
"1013","20","0.1951219512195122","0.2411898700254589","0.002411898700254589","0.001951219512195122"
"1014","20","0.1951219512195122","0.2411898700254589","0.002411898700254589","0.001951219512195122"
"1015","20","0.1951219512195122","0.23984992630309526","0.0023984992630309526","0.001951219512195122"
"1016","20","0.1951219512195122","0.23984992630309526","0.0023984992630309526","0.001951219512195122"
"1017","20","0.1951219512195122","0.2385099825807316","0.002385099825807316","0.001951219512195122"
"1018","20","0.1951219512195122","0.2385099825807316","0.002385099825807316","0.001951219512195122"
"1019","20","0.1951219512195122","0.2385099825807316","0.002385099825807316","0.001951219512195122"
"1020","20","0.1951219512195122","0.2385099825807316","0.002385099825807316","0.001951219512195122"
"1021","20","0.1951219512195122","0.2385099825807316","0.002385099825807316","0.001951219512195122"
"1022","20","0.1951219512195122","0.2385099825807316","0.002385099825807316","0.001951219512195122"
"1023","20","0.1951219512195122","0.2385099825807316","0.002385099825807316","0.001951219512195122"
"1024","20","0.1951219512195122","0.2385099825807316","0.002385099825807316","0.001951219512195122"
"1025","20","0.1951219512195122","0.23717003885836796","0.0023717003885836796","0.001951219512195122"
"1026","20","0.1951219512195122","0.23717003885836796","0.0023717003885836796","0.001951219512195122"
"1027","20","0.1951219512195122","0.23717003885836796","0.0023717003885836796","0.001951219512195122"
"1028","20","0.1951219512195122","0.23717003885836796","0.0023717003885836796","0.001951219512195122"
"1029","20","0.1951219512195122","0.23717003885836796","0.0023717003885836796","0.001951219512195122"
"1030","20","0.1951219512195122","0.23717003885836796","0.0023717003885836796","0.001951219512195122"
"1031","20","0.1951219512195122","0.2358300951360043","0.002358300951360043","0.001951219512195122"
"1032","20","0.1951219512195122","0.2358300951360043","0.002358300951360043","0.001951219512195122"
"1033","20","0.1951219512195122","0.2358300951360043","0.002358300951360043","0.001951219512195122"
"1034","20","0.1951219512195122","0.2358300951360043","0.002358300951360043","0.001951219512195122"
"1035","20","0.1951219512195122","0.23315020769127695","0.0023315020769127696","0.001951219512195122"
"1036","20","0.1951219512195122","0.23315020769127695","0.0023315020769127696","0.001951219512195122"
"1037","20","0.1951219512195122","0.23315020769127695","0.0023315020769127696","0.001951219512195122"
"1038","20","0.1951219512195122","0.23315020769127695","0.0023315020769127696","0.001951219512195122"
"1039","20","0.1951219512195122","0.23315020769127695","0.0023315020769127696","0.001951219512195122"
"1040","20","0.1951219512195122","0.23315020769127695","0.0023315020769127696","0.001951219512195122"
"1041","20","0.1951219512195122","0.23047032024654965","0.0023047032024654966","0.001951219512195122"
"1042","20","0.1951219512195122","0.22913037652418597","0.0022913037652418596","0.001951219512195122"
"1043","20","0.1951219512195122","0.22913037652418597","0.0022913037652418596","0.001951219512195122"
"1044","20","0.1951219512195122","0.22913037652418597","0.0022913037652418596","0.001951219512195122"
"1045","20","0.1951219512195122","0.22779043280182232","0.002277904328018223","0.001951219512195122"
"1046","20","0.1951219512195122","0.22779043280182232","0.002277904328018223","0.001951219512195122"
"1047","19","0.18536585365853658","0.22779043280182232","0.002277904328018223","0.0018536585365853658"
"1048","19","0.18536585365853658","0.22645048907945867","0.0022645048907945866","0.0018536585365853658"
"1049","19","0.18536585365853658","0.22645048907945867","0.0022645048907945866","0.0018536585365853658"
"1050","19","0.18536585365853658","0.22645048907945867","0.0022645048907945866","0.0018536585365853658"
"1051","19","0.18536585365853658","0.22645048907945867","0.0022645048907945866","0.0018536585365853658"
"1052","19","0.18536585365853658","0.22645048907945867","0.0022645048907945866","0.0018536585365853658"
"1053","19","0.18536585365853658","0.22645048907945867","0.0022645048907945866","0.0018536585365853658"
"1054","19","0.18536585365853658","0.22645048907945867","0.0022645048907945866","0.0018536585365853658"
"1055","19","0.18536585365853658","0.22645048907945867","0.0022645048907945866","0.0018536585365853658"
"1056","19","0.18536585365853658","0.22645048907945867","0.0022645048907945866","0.0018536585365853658"
"1057","19","0.18536585365853658","0.22511054535709502","0.00225110545357095","0.0018536585365853658"
"1058","19","0.18536585365853658","0.22511054535709502","0.00225110545357095","0.0018536585365853658"
"1059","19","0.18536585365853658","0.22377060163473136","0.0022377060163473136","0.0018536585365853658"
"1060","19","0.18536585365853658","0.22377060163473136","0.0022377060163473136","0.0018536585365853658"
"1061","19","0.18536585365853658","0.22243065791236766","0.0022243065791236766","0.0018536585365853658"
"1062","19","0.18536585365853658","0.22243065791236766","0.0022243065791236766","0.0018536585365853658"
"1063","19","0.18536585365853658","0.22243065791236766","0.0022243065791236766","0.0018536585365853658"
"1064","19","0.18536585365853658","0.22243065791236766","0.0022243065791236766","0.0018536585365853658"
"1065","19","0.18536585365853658","0.22243065791236766","0.0022243065791236766","0.0018536585365853658"
"1066","19","0.18536585365853658","0.22243065791236766","0.0022243065791236766","0.0018536585365853658"
"1067","19","0.18536585365853658","0.22243065791236766","0.0022243065791236766","0.0018536585365853658"
"1068","19","0.18536585365853658","0.221090714190004","0.00221090714190004","0.0018536585365853658"
"1069","19","0.18536585365853658","0.221090714190004","0.00221090714190004","0.0018536585365853658"
"1070","19","0.18536585365853658","0.221090714190004","0.00221090714190004","0.0018536585365853658"
"1071","19","0.18536585365853658","0.221090714190004","0.00221090714190004","0.0018536585365853658"
"1072","19","0.18536585365853658","0.221090714190004","0.00221090714190004","0.0018536585365853658"
"1073","19","0.18536585365853658","0.21975077046764036","0.0021975077046764036","0.0018536585365853658"
"1074","19","0.18536585365853658","0.21975077046764036","0.0021975077046764036","0.0018536585365853658"
"1075","18","0.175609756097561","0.21975077046764036","0.0021975077046764036","0.0017560975609756098"
"1076","18","0.175609756097561","0.21975077046764036","0.0021975077046764036","0.0017560975609756098"
"1077","18","0.175609756097561","0.21975077046764036","0.0021975077046764036","0.0017560975609756098"
"1078","18","0.175609756097561","0.21975077046764036","0.0021975077046764036","0.0017560975609756098"
"1079","18","0.175609756097561","0.21975077046764036","0.0021975077046764036","0.0017560975609756098"
"1080","18","0.175609756097561","0.21975077046764036","0.0021975077046764036","0.0017560975609756098"
"1081","18","0.175609756097561","0.21975077046764036","0.0021975077046764036","0.0017560975609756098"
"1082","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1083","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1084","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1085","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1086","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1087","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1088","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1089","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1090","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1091","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1092","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1093","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1094","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1095","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1096","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1097","18","0.175609756097561","0.2184108267452767","0.002184108267452767","0.0017560975609756098"
"1098","17","0.16585365853658537","0.21707088302291302","0.00217070883022913","0.0016585365853658536"
"1099","17","0.16585365853658537","0.21573093930054937","0.0021573093930054936","0.0016585365853658536"
"1100","17","0.16585365853658537","0.21439099557818572","0.002143909955781857","0.0016585365853658536"
"1101","17","0.16585365853658537","0.21439099557818572","0.002143909955781857","0.0016585365853658536"
"1102","17","0.16585365853658537","0.21439099557818572","0.002143909955781857","0.0016585365853658536"
"1103","17","0.16585365853658537","0.21171110813345842","0.002117111081334584","0.0016585365853658536"
"1104","17","0.16585365853658537","0.21171110813345842","0.002117111081334584","0.0016585365853658536"
"1105","16","0.15609756097560976","0.21171110813345842","0.002117111081334584","0.0015609756097560976"
"1106","16","0.15609756097560976","0.21171110813345842","0.002117111081334584","0.0015609756097560976"
"1107","16","0.15609756097560976","0.21171110813345842","0.002117111081334584","0.0015609756097560976"
"1108","16","0.15609756097560976","0.21171110813345842","0.002117111081334584","0.0015609756097560976"
"1109","16","0.15609756097560976","0.21171110813345842","0.002117111081334584","0.0015609756097560976"
"1110","16","0.15609756097560976","0.21171110813345842","0.002117111081334584","0.0015609756097560976"
"1111","16","0.15609756097560976","0.21171110813345842","0.002117111081334584","0.0015609756097560976"
"1112","16","0.15609756097560976","0.21171110813345842","0.002117111081334584","0.0015609756097560976"
"1113","16","0.15609756097560976","0.21171110813345842","0.002117111081334584","0.0015609756097560976"
"1114","16","0.15609756097560976","0.21171110813345842","0.002117111081334584","0.0015609756097560976"
"1115","16","0.15609756097560976","0.21171110813345842","0.002117111081334584","0.0015609756097560976"
"1116","16","0.15609756097560976","0.21171110813345842","0.002117111081334584","0.0015609756097560976"
"1117","15","0.14634146341463414","0.21171110813345842","0.002117111081334584","0.0014634146341463415"
"1118","15","0.14634146341463414","0.21171110813345842","0.002117111081334584","0.0014634146341463415"
"1119","15","0.14634146341463414","0.21171110813345842","0.002117111081334584","0.0014634146341463415"
"1120","15","0.14634146341463414","0.21171110813345842","0.002117111081334584","0.0014634146341463415"
"1121","15","0.14634146341463414","0.21171110813345842","0.002117111081334584","0.0014634146341463415"
"1122","15","0.14634146341463414","0.21171110813345842","0.002117111081334584","0.0014634146341463415"
"1123","15","0.14634146341463414","0.21171110813345842","0.002117111081334584","0.0014634146341463415"
"1124","15","0.14634146341463414","0.21171110813345842","0.002117111081334584","0.0014634146341463415"
"1125","15","0.14634146341463414","0.21171110813345842","0.002117111081334584","0.0014634146341463415"
"1126","15","0.14634146341463414","0.21171110813345842","0.002117111081334584","0.0014634146341463415"
"1127","15","0.14634146341463414","0.21171110813345842","0.002117111081334584","0.0014634146341463415"
"1128","15","0.14634146341463414","0.2103711644110947","0.002103711644110947","0.0014634146341463415"
"1129","15","0.14634146341463414","0.2103711644110947","0.002103711644110947","0.0014634146341463415"
"1130","15","0.14634146341463414","0.20903122068873106","0.0020903122068873107","0.0014634146341463415"
"1131","15","0.14634146341463414","0.20903122068873106","0.0020903122068873107","0.0014634146341463415"
"1132","14","0.13658536585365852","0.2076912769663674","0.002076912769663674","0.0013658536585365853"
"1133","14","0.13658536585365852","0.20635133324400376","0.0020635133324400376","0.0013658536585365853"
"1134","14","0.13658536585365852","0.20635133324400376","0.0020635133324400376","0.0013658536585365853"
"1135","14","0.13658536585365852","0.20635133324400376","0.0020635133324400376","0.0013658536585365853"
"1136","14","0.13658536585365852","0.20635133324400376","0.0020635133324400376","0.0013658536585365853"
"1137","14","0.13658536585365852","0.20635133324400376","0.0020635133324400376","0.0013658536585365853"
"1138","14","0.13658536585365852","0.20635133324400376","0.0020635133324400376","0.0013658536585365853"
"1139","14","0.13658536585365852","0.20635133324400376","0.0020635133324400376","0.0013658536585365853"
"1140","14","0.13658536585365852","0.20635133324400376","0.0020635133324400376","0.0013658536585365853"
"1141","14","0.13658536585365852","0.20635133324400376","0.0020635133324400376","0.0013658536585365853"
"1142","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1143","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1144","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1145","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1146","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1147","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1148","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1149","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1150","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1151","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1152","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1153","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1154","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1155","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1156","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1157","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1158","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1159","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1160","14","0.13658536585365852","0.2050113895216401","0.002050113895216401","0.0013658536585365853"
"1161","14","0.13658536585365852","0.20233150207691278","0.0020233150207691277","0.0013658536585365853"
"1162","14","0.13658536585365852","0.20233150207691278","0.0020233150207691277","0.0013658536585365853"
"1163","14","0.13658536585365852","0.20233150207691278","0.0020233150207691277","0.0013658536585365853"
"1164","14","0.13658536585365852","0.20233150207691278","0.0020233150207691277","0.0013658536585365853"
"1165","14","0.13658536585365852","0.20099155835454913","0.002009915583545491","0.0013658536585365853"
"1166","14","0.13658536585365852","0.20099155835454913","0.002009915583545491","0.0013658536585365853"
"1167","14","0.13658536585365852","0.20099155835454913","0.002009915583545491","0.0013658536585365853"
"1168","14","0.13658536585365852","0.20099155835454913","0.002009915583545491","0.0013658536585365853"
"1169","14","0.13658536585365852","0.20099155835454913","0.002009915583545491","0.0013658536585365853"
"1170","14","0.13658536585365852","0.20099155835454913","0.002009915583545491","0.0013658536585365853"
"1171","14","0.13658536585365852","0.20099155835454913","0.002009915583545491","0.0013658536585365853"
"1172","14","0.13658536585365852","0.20099155835454913","0.002009915583545491","0.0013658536585365853"
"1173","14","0.13658536585365852","0.20099155835454913","0.002009915583545491","0.0013658536585365853"
"1174","14","0.13658536585365852","0.20099155835454913","0.002009915583545491","0.0013658536585365853"
"1175","14","0.13658536585365852","0.20099155835454913","0.002009915583545491","0.0013658536585365853"
"1176","14","0.13658536585365852","0.20099155835454913","0.002009915583545491","0.0013658536585365853"
"1177","13","0.12682926829268293","0.20099155835454913","0.002009915583545491","0.0012682926829268293"
"1178","13","0.12682926829268293","0.19965161463218548","0.0019965161463218546","0.0012682926829268293"
"1179","13","0.12682926829268293","0.19831167090982177","0.0019831167090982177","0.0012682926829268293"
"1180","13","0.12682926829268293","0.19831167090982177","0.0019831167090982177","0.0012682926829268293"
"1181","13","0.12682926829268293","0.19697172718745812","0.001969717271874581","0.0012682926829268293"
"1182","13","0.12682926829268293","0.19697172718745812","0.001969717271874581","0.0012682926829268293"
"1183","13","0.12682926829268293","0.19697172718745812","0.001969717271874581","0.0012682926829268293"
"1184","13","0.12682926829268293","0.19697172718745812","0.001969717271874581","0.0012682926829268293"
"1185","12","0.11707317073170731","0.19697172718745812","0.001969717271874581","0.0011707317073170731"
"1186","12","0.11707317073170731","0.19563178346509447","0.0019563178346509447","0.0011707317073170731"
"1187","12","0.11707317073170731","0.19563178346509447","0.0019563178346509447","0.0011707317073170731"
"1188","12","0.11707317073170731","0.19563178346509447","0.0019563178346509447","0.0011707317073170731"
"1189","12","0.11707317073170731","0.19563178346509447","0.0019563178346509447","0.0011707317073170731"
"1190","12","0.11707317073170731","0.19563178346509447","0.0019563178346509447","0.0011707317073170731"
"1191","12","0.11707317073170731","0.19563178346509447","0.0019563178346509447","0.0011707317073170731"
"1192","12","0.11707317073170731","0.19563178346509447","0.0019563178346509447","0.0011707317073170731"
"1193","12","0.11707317073170731","0.19429183974273082","0.0019429183974273082","0.0011707317073170731"
"1194","12","0.11707317073170731","0.19429183974273082","0.0019429183974273082","0.0011707317073170731"
"1195","12","0.11707317073170731","0.19429183974273082","0.0019429183974273082","0.0011707317073170731"
"1196","12","0.11707317073170731","0.19429183974273082","0.0019429183974273082","0.0011707317073170731"
"1197","12","0.11707317073170731","0.19429183974273082","0.0019429183974273082","0.0011707317073170731"
"1198","12","0.11707317073170731","0.19429183974273082","0.0019429183974273082","0.0011707317073170731"
"1199","12","0.11707317073170731","0.19429183974273082","0.0019429183974273082","0.0011707317073170731"
"1200","12","0.11707317073170731","0.19295189602036714","0.0019295189602036714","0.0011707317073170731"
"1201","12","0.11707317073170731","0.19295189602036714","0.0019295189602036714","0.0011707317073170731"
"1202","12","0.11707317073170731","0.19295189602036714","0.0019295189602036714","0.0011707317073170731"
"1203","12","0.11707317073170731","0.19295189602036714","0.0019295189602036714","0.0011707317073170731"
"1204","12","0.11707317073170731","0.19295189602036714","0.0019295189602036714","0.0011707317073170731"
"1205","12","0.11707317073170731","0.19295189602036714","0.0019295189602036714","0.0011707317073170731"
"1206","12","0.11707317073170731","0.19295189602036714","0.0019295189602036714","0.0011707317073170731"
"1207","12","0.11707317073170731","0.19295189602036714","0.0019295189602036714","0.0011707317073170731"
"1208","12","0.11707317073170731","0.19295189602036714","0.0019295189602036714","0.0011707317073170731"
"1209","12","0.11707317073170731","0.19295189602036714","0.0019295189602036714","0.0011707317073170731"
"1210","12","0.11707317073170731","0.19161195229800349","0.001916119522980035","0.0011707317073170731"
"1211","12","0.11707317073170731","0.19161195229800349","0.001916119522980035","0.0011707317073170731"
"1212","12","0.11707317073170731","0.19161195229800349","0.001916119522980035","0.0011707317073170731"
"1213","12","0.11707317073170731","0.19161195229800349","0.001916119522980035","0.0011707317073170731"
"1214","12","0.11707317073170731","0.19161195229800349","0.001916119522980035","0.0011707317073170731"
"1215","12","0.11707317073170731","0.19161195229800349","0.001916119522980035","0.0011707317073170731"
"1216","12","0.11707317073170731","0.19161195229800349","0.001916119522980035","0.0011707317073170731"
"1217","12","0.11707317073170731","0.19161195229800349","0.001916119522980035","0.0011707317073170731"
"1218","12","0.11707317073170731","0.19161195229800349","0.001916119522980035","0.0011707317073170731"
"1219","12","0.11707317073170731","0.19161195229800349","0.001916119522980035","0.0011707317073170731"
"1220","12","0.11707317073170731","0.19161195229800349","0.001916119522980035","0.0011707317073170731"
"1221","12","0.11707317073170731","0.19161195229800349","0.001916119522980035","0.0011707317073170731"
"1222","12","0.11707317073170731","0.19161195229800349","0.001916119522980035","0.0011707317073170731"
"1223","12","0.11707317073170731","0.19161195229800349","0.001916119522980035","0.0011707317073170731"
"1224","12","0.11707317073170731","0.18893206485327615","0.0018893206485327617","0.0011707317073170731"
"1225","12","0.11707317073170731","0.18893206485327615","0.0018893206485327617","0.0011707317073170731"
"1226","12","0.11707317073170731","0.1875921211309125","0.001875921211309125","0.0011707317073170731"
"1227","12","0.11707317073170731","0.1875921211309125","0.001875921211309125","0.0011707317073170731"
"1228","12","0.11707317073170731","0.1875921211309125","0.001875921211309125","0.0011707317073170731"
"1229","12","0.11707317073170731","0.1875921211309125","0.001875921211309125","0.0011707317073170731"
"1230","11","0.10731707317073172","0.1875921211309125","0.001875921211309125","0.0010731707317073172"
"1231","11","0.10731707317073172","0.1875921211309125","0.001875921211309125","0.0010731707317073172"
"1232","11","0.10731707317073172","0.18491223368618517","0.0018491223368618517","0.0010731707317073172"
"1233","11","0.10731707317073172","0.18491223368618517","0.0018491223368618517","0.0010731707317073172"
"1234","11","0.10731707317073172","0.18491223368618517","0.0018491223368618517","0.0010731707317073172"
"1235","11","0.10731707317073172","0.18491223368618517","0.0018491223368618517","0.0010731707317073172"
"1236","11","0.10731707317073172","0.18491223368618517","0.0018491223368618517","0.0010731707317073172"
"1237","11","0.10731707317073172","0.18491223368618517","0.0018491223368618517","0.0010731707317073172"
"1238","11","0.10731707317073172","0.18491223368618517","0.0018491223368618517","0.0010731707317073172"
"1239","11","0.10731707317073172","0.18223234624145787","0.0018223234624145787","0.0010731707317073172"
"1240","11","0.10731707317073172","0.18223234624145787","0.0018223234624145787","0.0010731707317073172"
"1241","11","0.10731707317073172","0.18223234624145787","0.0018223234624145787","0.0010731707317073172"
"1242","11","0.10731707317073172","0.18223234624145787","0.0018223234624145787","0.0010731707317073172"
"1243","11","0.10731707317073172","0.18223234624145787","0.0018223234624145787","0.0010731707317073172"
"1244","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1245","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1246","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1247","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1248","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1249","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1250","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1251","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1252","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1253","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1254","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1255","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1256","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1257","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1258","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1259","11","0.10731707317073172","0.1808924025190942","0.001808924025190942","0.0010731707317073172"
"1260","11","0.10731707317073172","0.17955245879673054","0.0017955245879673054","0.0010731707317073172"
"1261","11","0.10731707317073172","0.17955245879673054","0.0017955245879673054","0.0010731707317073172"
"1262","11","0.10731707317073172","0.17955245879673054","0.0017955245879673054","0.0010731707317073172"
"1263","11","0.10731707317073172","0.17955245879673054","0.0017955245879673054","0.0010731707317073172"
"1264","11","0.10731707317073172","0.17821251507436686","0.0017821251507436687","0.0010731707317073172"
"1265","11","0.10731707317073172","0.17553262762963956","0.0017553262762963955","0.0010731707317073172"
"1266","11","0.10731707317073172","0.17553262762963956","0.0017553262762963955","0.0010731707317073172"
"1267","11","0.10731707317073172","0.17553262762963956","0.0017553262762963955","0.0010731707317073172"
"1268","11","0.10731707317073172","0.17553262762963956","0.0017553262762963955","0.0010731707317073172"
"1269","11","0.10731707317073172","0.17553262762963956","0.0017553262762963955","0.0010731707317073172"
"1270","11","0.10731707317073172","0.17553262762963956","0.0017553262762963955","0.0010731707317073172"
"1271","11","0.10731707317073172","0.17553262762963956","0.0017553262762963955","0.0010731707317073172"
"1272","11","0.10731707317073172","0.17553262762963956","0.0017553262762963955","0.0010731707317073172"
"1273","11","0.10731707317073172","0.17553262762963956","0.0017553262762963955","0.0010731707317073172"
"1274","11","0.10731707317073172","0.1741926839072759","0.001741926839072759","0.0010731707317073172"
"1275","11","0.10731707317073172","0.1741926839072759","0.001741926839072759","0.0010731707317073172"
"1276","11","0.10731707317073172","0.1741926839072759","0.001741926839072759","0.0010731707317073172"
"1277","11","0.10731707317073172","0.1741926839072759","0.001741926839072759","0.0010731707317073172"
"1278","11","0.10731707317073172","0.1741926839072759","0.001741926839072759","0.0010731707317073172"
"1279","11","0.10731707317073172","0.1741926839072759","0.001741926839072759","0.0010731707317073172"
"1280","11","0.10731707317073172","0.17285274018491226","0.0017285274018491224","0.0010731707317073172"
"1281","11","0.10731707317073172","0.17285274018491226","0.0017285274018491224","0.0010731707317073172"
"1282","11","0.10731707317073172","0.17151279646254858","0.0017151279646254857","0.0010731707317073172"
"1283","11","0.10731707317073172","0.17151279646254858","0.0017151279646254857","0.0010731707317073172"
"1284","11","0.10731707317073172","0.17151279646254858","0.0017151279646254857","0.0010731707317073172"
"1285","11","0.10731707317073172","0.17151279646254858","0.0017151279646254857","0.0010731707317073172"
"1286","11","0.10731707317073172","0.17151279646254858","0.0017151279646254857","0.0010731707317073172"
"1287","11","0.10731707317073172","0.17151279646254858","0.0017151279646254857","0.0010731707317073172"
"1288","11","0.10731707317073172","0.17151279646254858","0.0017151279646254857","0.0010731707317073172"
"1289","11","0.10731707317073172","0.17151279646254858","0.0017151279646254857","0.0010731707317073172"
"1290","11","0.10731707317073172","0.17151279646254858","0.0017151279646254857","0.0010731707317073172"
"1291","11","0.10731707317073172","0.17151279646254858","0.0017151279646254857","0.0010731707317073172"
"1292","11","0.10731707317073172","0.17151279646254858","0.0017151279646254857","0.0010731707317073172"
"1293","11","0.10731707317073172","0.17151279646254858","0.0017151279646254857","0.0010731707317073172"
"1294","11","0.10731707317073172","0.17017285274018493","0.0017017285274018492","0.0010731707317073172"
"1295","11","0.10731707317073172","0.17017285274018493","0.0017017285274018492","0.0010731707317073172"
"1296","11","0.10731707317073172","0.17017285274018493","0.0017017285274018492","0.0010731707317073172"
"1297","11","0.10731707317073172","0.17017285274018493","0.0017017285274018492","0.0010731707317073172"
"1298","11","0.10731707317073172","0.17017285274018493","0.0017017285274018492","0.0010731707317073172"
"1299","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1300","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1301","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1302","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1303","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1304","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1305","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1306","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1307","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1308","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1309","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1310","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1311","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1312","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1313","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1314","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1315","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1316","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1317","11","0.10731707317073172","0.16883290901782125","0.0016883290901782125","0.0010731707317073172"
"1318","11","0.10731707317073172","0.1674929652954576","0.001674929652954576","0.0010731707317073172"
"1319","11","0.10731707317073172","0.1674929652954576","0.001674929652954576","0.0010731707317073172"
"1320","11","0.10731707317073172","0.1674929652954576","0.001674929652954576","0.0010731707317073172"
"1321","11","0.10731707317073172","0.1674929652954576","0.001674929652954576","0.0010731707317073172"
