"length of longest PS IDR","count","% of set, input file","% of set, human proteome","human proteome accepted","input file accepted (recall)"
"652","2","0.01951219512195122","0.11255527267854751","0.001125552726785475","0.0001951219512195122"
"653","2","0.01951219512195122","0.11121532895618383","0.0011121532895618383","0.0001951219512195122"
"654","2","0.01951219512195122","0.11121532895618383","0.0011121532895618383","0.0001951219512195122"
"655","2","0.01951219512195122","0.11121532895618383","0.0011121532895618383","0.0001951219512195122"
"656","2","0.01951219512195122","0.11121532895618383","0.0011121532895618383","0.0001951219512195122"
"657","2","0.01951219512195122","0.11121532895618383","0.0011121532895618383","0.0001951219512195122"
"658","2","0.01951219512195122","0.11121532895618383","0.0011121532895618383","0.0001951219512195122"
"659","2","0.01951219512195122","0.11121532895618383","0.0011121532895618383","0.0001951219512195122"
"660","2","0.01951219512195122","0.11121532895618383","0.0011121532895618383","0.0001951219512195122"
"661","2","0.01951219512195122","0.11121532895618383","0.0011121532895618383","0.0001951219512195122"
"662","2","0.01951219512195122","0.11121532895618383","0.0011121532895618383","0.0001951219512195122"
"663","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"664","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"665","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"666","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"667","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"668","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"669","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"670","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"671","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"672","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"673","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"674","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"675","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"676","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"677","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"678","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"679","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"680","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"681","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"682","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"683","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"684","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"685","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"686","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"687","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"688","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"689","2","0.01951219512195122","0.10987538523382018","0.0010987538523382018","0.0001951219512195122"
"690","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"691","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"692","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"693","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"694","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"695","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"696","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"697","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"698","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"699","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"700","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"701","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"702","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"703","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"704","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"705","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"706","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"707","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"708","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"709","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"710","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"711","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"712","2","0.01951219512195122","0.10853544151145651","0.001085354415114565","0.0001951219512195122"
"713","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"714","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"715","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"716","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"717","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"718","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"719","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"720","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"721","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"722","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"723","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"724","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"725","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"726","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"727","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"728","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"729","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"730","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"731","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"732","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"733","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"734","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"735","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"736","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"737","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"738","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"739","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"740","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"741","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"742","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"743","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"744","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"745","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"746","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"747","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"748","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"749","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"750","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"751","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"752","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"753","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"754","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"755","2","0.01951219512195122","0.10719549778909286","0.0010719549778909286","0.0001951219512195122"
"756","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"757","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"758","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"759","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"760","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"761","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"762","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"763","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"764","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"765","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"766","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"767","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"768","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"769","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"770","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"771","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"772","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"773","2","0.01951219512195122","0.10585555406672921","0.001058555540667292","0.0001951219512195122"
"774","1","0.00975609756097561","0.10585555406672921","0.001058555540667292","0.0000975609756097561"
"775","1","0.00975609756097561","0.10585555406672921","0.001058555540667292","0.0000975609756097561"
"776","1","0.00975609756097561","0.10585555406672921","0.001058555540667292","0.0000975609756097561"
"777","1","0.00975609756097561","0.10585555406672921","0.001058555540667292","0.0000975609756097561"
"778","1","0.00975609756097561","0.10585555406672921","0.001058555540667292","0.0000975609756097561"
"779","1","0.00975609756097561","0.10585555406672921","0.001058555540667292","0.0000975609756097561"
"780","1","0.00975609756097561","0.10585555406672921","0.001058555540667292","0.0000975609756097561"
"781","1","0.00975609756097561","0.10585555406672921","0.001058555540667292","0.0000975609756097561"
"782","1","0.00975609756097561","0.10585555406672921","0.001058555540667292","0.0000975609756097561"
"783","1","0.00975609756097561","0.10585555406672921","0.001058555540667292","0.0000975609756097561"
"784","1","0.00975609756097561","0.10585555406672921","0.001058555540667292","0.0000975609756097561"
"785","1","0.00975609756097561","0.10585555406672921","0.001058555540667292","0.0000975609756097561"
"786","1","0.00975609756097561","0.10585555406672921","0.001058555540667292","0.0000975609756097561"
"787","1","0.00975609756097561","0.10585555406672921","0.001058555540667292","0.0000975609756097561"
"788","1","0.00975609756097561","0.10451561034436553","0.0010451561034436553","0.0000975609756097561"
"789","1","0.00975609756097561","0.10451561034436553","0.0010451561034436553","0.0000975609756097561"
"790","1","0.00975609756097561","0.10451561034436553","0.0010451561034436553","0.0000975609756097561"
"791","1","0.00975609756097561","0.10451561034436553","0.0010451561034436553","0.0000975609756097561"
"792","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"793","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"794","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"795","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"796","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"797","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"798","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"799","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"800","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"801","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"802","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"803","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"804","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"805","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"806","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"807","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"808","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"809","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"810","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"811","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"812","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"813","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"814","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"815","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"816","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"817","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"818","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"819","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"820","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"821","1","0.00975609756097561","0.10317566662200188","0.0010317566662200188","0.0000975609756097561"
"822","0","0","0.10317566662200188","0.0010317566662200188","0"
"823","0","0","0.10317566662200188","0.0010317566662200188","0"
"824","0","0","0.10317566662200188","0.0010317566662200188","0"
"825","0","0","0.10317566662200188","0.0010317566662200188","0"
"826","0","0","0.10317566662200188","0.0010317566662200188","0"
"827","0","0","0.10317566662200188","0.0010317566662200188","0"
"828","0","0","0.10317566662200188","0.0010317566662200188","0"
"829","0","0","0.10317566662200188","0.0010317566662200188","0"
"830","0","0","0.10317566662200188","0.0010317566662200188","0"
"831","0","0","0.10317566662200188","0.0010317566662200188","0"
"832","0","0","0.10317566662200188","0.0010317566662200188","0"
"833","0","0","0.10317566662200188","0.0010317566662200188","0"
"834","0","0","0.10317566662200188","0.0010317566662200188","0"
"835","0","0","0.10317566662200188","0.0010317566662200188","0"
"836","0","0","0.10317566662200188","0.0010317566662200188","0"
"837","0","0","0.10317566662200188","0.0010317566662200188","0"
"838","0","0","0.10317566662200188","0.0010317566662200188","0"
"839","0","0","0.10317566662200188","0.0010317566662200188","0"
"840","0","0","0.10317566662200188","0.0010317566662200188","0"
"841","0","0","0.10317566662200188","0.0010317566662200188","0"
"842","0","0","0.10317566662200188","0.0010317566662200188","0"
"843","0","0","0.10317566662200188","0.0010317566662200188","0"
"844","0","0","0.10317566662200188","0.0010317566662200188","0"
"845","0","0","0.10317566662200188","0.0010317566662200188","0"
"846","0","0","0.10317566662200188","0.0010317566662200188","0"
"847","0","0","0.10317566662200188","0.0010317566662200188","0"
"848","0","0","0.10317566662200188","0.0010317566662200188","0"
"849","0","0","0.10317566662200188","0.0010317566662200188","0"
"850","0","0","0.10317566662200188","0.0010317566662200188","0"
"851","0","0","0.10317566662200188","0.0010317566662200188","0"
"852","0","0","0.10317566662200188","0.0010317566662200188","0"
"853","0","0","0.10317566662200188","0.0010317566662200188","0"
"854","0","0","0.10317566662200188","0.0010317566662200188","0"
"855","0","0","0.10317566662200188","0.0010317566662200188","0"
"856","0","0","0.10317566662200188","0.0010317566662200188","0"
"857","0","0","0.10317566662200188","0.0010317566662200188","0"
"858","0","0","0.10049577917727456","0.0010049577917727456","0"
"859","0","0","0.10049577917727456","0.0010049577917727456","0"
"860","0","0","0.10049577917727456","0.0010049577917727456","0"
"861","0","0","0.10049577917727456","0.0010049577917727456","0"
"862","0","0","0.10049577917727456","0.0010049577917727456","0"
"863","0","0","0.10049577917727456","0.0010049577917727456","0"
"864","0","0","0.10049577917727456","0.0010049577917727456","0"
"865","0","0","0.10049577917727456","0.0010049577917727456","0"
"866","0","0","0.10049577917727456","0.0010049577917727456","0"
"867","0","0","0.10049577917727456","0.0010049577917727456","0"
"868","0","0","0.10049577917727456","0.0010049577917727456","0"
"869","0","0","0.10049577917727456","0.0010049577917727456","0"
"870","0","0","0.10049577917727456","0.0010049577917727456","0"
"871","0","0","0.10049577917727456","0.0010049577917727456","0"
"872","0","0","0.10049577917727456","0.0010049577917727456","0"
"873","0","0","0.10049577917727456","0.0010049577917727456","0"
"874","0","0","0.10049577917727456","0.0010049577917727456","0"
"875","0","0","0.10049577917727456","0.0010049577917727456","0"
"876","0","0","0.10049577917727456","0.0010049577917727456","0"
"877","0","0","0.10049577917727456","0.0010049577917727456","0"
"878","0","0","0.10049577917727456","0.0010049577917727456","0"
"879","0","0","0.10049577917727456","0.0010049577917727456","0"
"880","0","0","0.10049577917727456","0.0010049577917727456","0"
"881","0","0","0.10049577917727456","0.0010049577917727456","0"
"882","0","0","0.10049577917727456","0.0010049577917727456","0"
"883","0","0","0.10049577917727456","0.0010049577917727456","0"
"884","0","0","0.10049577917727456","0.0010049577917727456","0"
"885","0","0","0.10049577917727456","0.0010049577917727456","0"
"886","0","0","0.10049577917727456","0.0010049577917727456","0"
"887","0","0","0.10049577917727456","0.0010049577917727456","0"
"888","0","0","0.10049577917727456","0.0010049577917727456","0"
"889","0","0","0.10049577917727456","0.0010049577917727456","0"
"890","0","0","0.10049577917727456","0.0010049577917727456","0"
"891","0","0","0.10049577917727456","0.0010049577917727456","0"
"892","0","0","0.10049577917727456","0.0010049577917727456","0"
"893","0","0","0.10049577917727456","0.0010049577917727456","0"
"894","0","0","0.10049577917727456","0.0010049577917727456","0"
"895","0","0","0.10049577917727456","0.0010049577917727456","0"
"896","0","0","0.10049577917727456","0.0010049577917727456","0"
"897","0","0","0.10049577917727456","0.0010049577917727456","0"
"898","0","0","0.10049577917727456","0.0010049577917727456","0"
"899","0","0","0.10049577917727456","0.0010049577917727456","0"
"900","0","0","0.10049577917727456","0.0010049577917727456","0"
"901","0","0","0.10049577917727456","0.0010049577917727456","0"
"902","0","0","0.10049577917727456","0.0010049577917727456","0"
"903","0","0","0.10049577917727456","0.0010049577917727456","0"
"904","0","0","0.10049577917727456","0.0010049577917727456","0"
"905","0","0","0.10049577917727456","0.0010049577917727456","0"
"906","0","0","0.10049577917727456","0.0010049577917727456","0"
"907","0","0","0.10049577917727456","0.0010049577917727456","0"
"908","0","0","0.10049577917727456","0.0010049577917727456","0"
"909","0","0","0.10049577917727456","0.0010049577917727456","0"
"910","0","0","0.10049577917727456","0.0010049577917727456","0"
"911","0","0","0.10049577917727456","0.0010049577917727456","0"
"912","0","0","0.10049577917727456","0.0010049577917727456","0"
"913","0","0","0.10049577917727456","0.0010049577917727456","0"
"914","0","0","0.10049577917727456","0.0010049577917727456","0"
"915","0","0","0.10049577917727456","0.0010049577917727456","0"
"916","0","0","0.10049577917727456","0.0010049577917727456","0"
"917","0","0","0.10049577917727456","0.0010049577917727456","0"
"918","0","0","0.10049577917727456","0.0010049577917727456","0"
"919","0","0","0.10049577917727456","0.0010049577917727456","0"
"920","0","0","0.10049577917727456","0.0010049577917727456","0"
"921","0","0","0.10049577917727456","0.0010049577917727456","0"
"922","0","0","0.10049577917727456","0.0010049577917727456","0"
"923","0","0","0.10049577917727456","0.0010049577917727456","0"
"924","0","0","0.10049577917727456","0.0010049577917727456","0"
"925","0","0","0.10049577917727456","0.0010049577917727456","0"
"926","0","0","0.10049577917727456","0.0010049577917727456","0"
"927","0","0","0.10049577917727456","0.0010049577917727456","0"
"928","0","0","0.10049577917727456","0.0010049577917727456","0"
"929","0","0","0.10049577917727456","0.0010049577917727456","0"
"930","0","0","0.10049577917727456","0.0010049577917727456","0"
"931","0","0","0.10049577917727456","0.0010049577917727456","0"
"932","0","0","0.10049577917727456","0.0010049577917727456","0"
"933","0","0","0.10049577917727456","0.0010049577917727456","0"
"934","0","0","0.10049577917727456","0.0010049577917727456","0"
"935","0","0","0.10049577917727456","0.0010049577917727456","0"
"936","0","0","0.10049577917727456","0.0010049577917727456","0"
"937","0","0","0.10049577917727456","0.0010049577917727456","0"
"938","0","0","0.10049577917727456","0.0010049577917727456","0"
"939","0","0","0.10049577917727456","0.0010049577917727456","0"
"940","0","0","0.10049577917727456","0.0010049577917727456","0"
"941","0","0","0.10049577917727456","0.0010049577917727456","0"
"942","0","0","0.10049577917727456","0.0010049577917727456","0"
"943","0","0","0.10049577917727456","0.0010049577917727456","0"
"944","0","0","0.10049577917727456","0.0010049577917727456","0"
"945","0","0","0.10049577917727456","0.0010049577917727456","0"
"946","0","0","0.10049577917727456","0.0010049577917727456","0"
"947","0","0","0.10049577917727456","0.0010049577917727456","0"
"948","0","0","0.10049577917727456","0.0010049577917727456","0"
"949","0","0","0.10049577917727456","0.0010049577917727456","0"
"950","0","0","0.10049577917727456","0.0010049577917727456","0"
"951","0","0","0.10049577917727456","0.0010049577917727456","0"
"952","0","0","0.10049577917727456","0.0010049577917727456","0"
"953","0","0","0.10049577917727456","0.0010049577917727456","0"
"954","0","0","0.10049577917727456","0.0010049577917727456","0"
"955","0","0","0.10049577917727456","0.0010049577917727456","0"
"956","0","0","0.10049577917727456","0.0010049577917727456","0"
"957","0","0","0.10049577917727456","0.0010049577917727456","0"
"958","0","0","0.10049577917727456","0.0010049577917727456","0"
"959","0","0","0.10049577917727456","0.0010049577917727456","0"
"960","0","0","0.10049577917727456","0.0010049577917727456","0"
"961","0","0","0.10049577917727456","0.0010049577917727456","0"
"962","0","0","0.10049577917727456","0.0010049577917727456","0"
"963","0","0","0.10049577917727456","0.0010049577917727456","0"
"964","0","0","0.09915583545491088","0.0009915583545491088","0"
"965","0","0","0.09915583545491088","0.0009915583545491088","0"
"966","0","0","0.09915583545491088","0.0009915583545491088","0"
"967","0","0","0.09915583545491088","0.0009915583545491088","0"
"968","0","0","0.09915583545491088","0.0009915583545491088","0"
"969","0","0","0.09915583545491088","0.0009915583545491088","0"
"970","0","0","0.09915583545491088","0.0009915583545491088","0"
"971","0","0","0.09915583545491088","0.0009915583545491088","0"
"972","0","0","0.09915583545491088","0.0009915583545491088","0"
"973","0","0","0.09915583545491088","0.0009915583545491088","0"
"974","0","0","0.09915583545491088","0.0009915583545491088","0"
"975","0","0","0.09915583545491088","0.0009915583545491088","0"
"976","0","0","0.09915583545491088","0.0009915583545491088","0"
"977","0","0","0.09915583545491088","0.0009915583545491088","0"
"978","0","0","0.09915583545491088","0.0009915583545491088","0"
"979","0","0","0.09915583545491088","0.0009915583545491088","0"
"980","0","0","0.09915583545491088","0.0009915583545491088","0"
"981","0","0","0.09915583545491088","0.0009915583545491088","0"
"982","0","0","0.09915583545491088","0.0009915583545491088","0"
"983","0","0","0.09915583545491088","0.0009915583545491088","0"
"984","0","0","0.09915583545491088","0.0009915583545491088","0"
"985","0","0","0.09915583545491088","0.0009915583545491088","0"
"986","0","0","0.09915583545491088","0.0009915583545491088","0"
"987","0","0","0.09915583545491088","0.0009915583545491088","0"
"988","0","0","0.09915583545491088","0.0009915583545491088","0"
"989","0","0","0.09915583545491088","0.0009915583545491088","0"
"990","0","0","0.09915583545491088","0.0009915583545491088","0"
"991","0","0","0.09915583545491088","0.0009915583545491088","0"
"992","0","0","0.09915583545491088","0.0009915583545491088","0"
"993","0","0","0.09915583545491088","0.0009915583545491088","0"
"994","0","0","0.09915583545491088","0.0009915583545491088","0"
"995","0","0","0.09915583545491088","0.0009915583545491088","0"
"996","0","0","0.09915583545491088","0.0009915583545491088","0"
"997","0","0","0.09915583545491088","0.0009915583545491088","0"
"998","0","0","0.09915583545491088","0.0009915583545491088","0"
"999","0","0","0.09915583545491088","0.0009915583545491088","0"
"1000","0","0","0.09915583545491088","0.0009915583545491088","0"
"1001","0","0","0.09915583545491088","0.0009915583545491088","0"
"1002","0","0","0.09915583545491088","0.0009915583545491088","0"
"1003","0","0","0.09915583545491088","0.0009915583545491088","0"
"1004","0","0","0.09915583545491088","0.0009915583545491088","0"
"1005","0","0","0.09915583545491088","0.0009915583545491088","0"
"1006","0","0","0.09915583545491088","0.0009915583545491088","0"
"1007","0","0","0.09915583545491088","0.0009915583545491088","0"
"1008","0","0","0.09915583545491088","0.0009915583545491088","0"
"1009","0","0","0.09915583545491088","0.0009915583545491088","0"
"1010","0","0","0.09915583545491088","0.0009915583545491088","0"
"1011","0","0","0.09915583545491088","0.0009915583545491088","0"
"1012","0","0","0.09915583545491088","0.0009915583545491088","0"
"1013","0","0","0.09915583545491088","0.0009915583545491088","0"
"1014","0","0","0.09915583545491088","0.0009915583545491088","0"
"1015","0","0","0.09915583545491088","0.0009915583545491088","0"
"1016","0","0","0.09915583545491088","0.0009915583545491088","0"
"1017","0","0","0.09915583545491088","0.0009915583545491088","0"
"1018","0","0","0.09915583545491088","0.0009915583545491088","0"
"1019","0","0","0.09915583545491088","0.0009915583545491088","0"
"1020","0","0","0.09915583545491088","0.0009915583545491088","0"
"1021","0","0","0.09915583545491088","0.0009915583545491088","0"
"1022","0","0","0.09915583545491088","0.0009915583545491088","0"
"1023","0","0","0.09915583545491088","0.0009915583545491088","0"
"1024","0","0","0.09915583545491088","0.0009915583545491088","0"
"1025","0","0","0.09915583545491088","0.0009915583545491088","0"
"1026","0","0","0.09915583545491088","0.0009915583545491088","0"
"1027","0","0","0.09915583545491088","0.0009915583545491088","0"
"1028","0","0","0.09915583545491088","0.0009915583545491088","0"
"1029","0","0","0.09915583545491088","0.0009915583545491088","0"
"1030","0","0","0.09915583545491088","0.0009915583545491088","0"
"1031","0","0","0.09915583545491088","0.0009915583545491088","0"
"1032","0","0","0.09915583545491088","0.0009915583545491088","0"
"1033","0","0","0.09915583545491088","0.0009915583545491088","0"
"1034","0","0","0.09915583545491088","0.0009915583545491088","0"
"1035","0","0","0.09781589173254723","0.0009781589173254723","0"
"1036","0","0","0.09781589173254723","0.0009781589173254723","0"
"1037","0","0","0.09781589173254723","0.0009781589173254723","0"
"1038","0","0","0.09781589173254723","0.0009781589173254723","0"
"1039","0","0","0.09781589173254723","0.0009781589173254723","0"
"1040","0","0","0.09647594801018357","0.0009647594801018357","0"
"1041","0","0","0.09647594801018357","0.0009647594801018357","0"
"1042","0","0","0.09647594801018357","0.0009647594801018357","0"
"1043","0","0","0.09647594801018357","0.0009647594801018357","0"
"1044","0","0","0.09647594801018357","0.0009647594801018357","0"
